Sample in Buffer,Sample in Window,TRIGGER,design_1_i/util_ds_buf_0_BUFG_O,design_1_i/xadc_slice_Dout[11:0]
28553,28553,0,1,944
28554,28554,0,1,943
28555,28555,0,1,945
28556,28556,0,1,945
28557,28557,0,1,946
28558,28558,0,1,946
28559,28559,0,1,946
28560,28560,0,1,951
28561,28561,0,1,963
28562,28562,0,1,980
28563,28563,0,1,992
28564,28564,0,1,1003
28565,28565,0,1,1007
28566,28566,0,1,1012
28567,28567,0,1,1014
28568,28568,0,1,1015
28569,28569,0,1,1015
28570,28570,0,1,1018
28571,28571,0,1,1018
28572,28572,0,1,1017
28573,28573,0,1,1017
28574,28574,0,1,1017
28575,28575,0,1,1019
28576,28576,0,1,1017
28577,28577,0,1,1017
28578,28578,0,1,1009
28579,28579,0,1,991
28580,28580,0,1,976
28581,28581,0,1,964
28582,28582,0,1,957
28583,28583,0,1,952
28584,28584,0,1,950
28585,28585,0,1,948
28586,28586,0,1,948
28587,28587,0,1,947
28588,28588,0,1,948
28589,28589,0,1,946
28590,28590,0,1,947
28591,28591,0,1,946
28592,28592,0,1,945
28593,28593,0,1,943
28594,28594,0,1,944
28595,28595,0,1,951
28596,28596,0,1,965
28597,28597,0,1,982
28598,28598,0,1,996
28599,28599,0,1,1003
28600,28600,0,1,1009
28601,28601,0,1,1013
28602,28602,0,1,1014
28603,28603,0,1,1013
28604,28604,0,1,1016
28605,28605,0,1,1018
28606,28606,0,1,1018
28607,28607,0,1,1016
28608,28608,0,1,1018
28609,28609,0,1,1016
28610,28610,0,1,1017
28611,28611,0,1,1017
28612,28612,0,1,1017
28613,28613,0,1,1003
28614,28614,0,1,988
28615,28615,0,1,973
28616,28616,0,1,964
28617,28617,0,1,957
28618,28618,0,1,954
28619,28619,0,1,950
28620,28620,0,1,948
28621,28621,0,1,947
28622,28622,0,1,947
28623,28623,0,1,944
28624,28624,0,1,946
28625,28625,0,1,946
28626,28626,0,1,944
28627,28627,0,1,944
28628,28628,0,1,947
28629,28629,0,1,946
28630,28630,0,1,955
28631,28631,0,1,971
28632,28632,0,1,986
28633,28633,0,1,998
28634,28634,0,1,1004
28635,28635,0,1,1010
28636,28636,0,1,1014
28637,28637,0,1,1014
28638,28638,0,1,1014
28639,28639,0,1,1015
28640,28640,0,1,1016
28641,28641,0,1,1017
28642,28642,0,1,1017
28643,28643,0,1,1018
28644,28644,0,1,1017
28645,28645,0,1,1018
28646,28646,0,1,1020
28647,28647,0,1,1015
28648,28648,0,1,998
28649,28649,0,1,983
28650,28650,0,1,970
28651,28651,0,1,959
28652,28652,0,1,955
28653,28653,0,1,951
28654,28654,0,1,948
28655,28655,0,1,950
28656,28656,0,1,944
28657,28657,0,1,946
28658,28658,0,1,946
28659,28659,0,1,945
28660,28660,0,1,944
28661,28661,0,1,945
28662,28662,0,1,945
28663,28663,0,1,946
28664,28664,0,1,948
28665,28665,0,1,959
28666,28666,0,1,974
28667,28667,0,1,990
28668,28668,0,1,1001
28669,28669,0,1,1005
28670,28670,0,1,1011
28671,28671,0,1,1013
28672,28672,0,1,1015
28673,28673,0,1,1018
28674,28674,0,1,1016
28675,28675,0,1,1019
28676,28676,0,1,1018
28677,28677,0,1,1018
28678,28678,0,1,1014
28679,28679,0,1,1017
28680,28680,0,1,1017
28681,28681,0,1,1017
28682,28682,0,1,1018
28683,28683,0,1,1019
28684,28684,0,1,1018
28685,28685,0,1,1018
28686,28686,0,1,1017
28687,28687,0,1,1018
28688,28688,0,1,1017
28689,28689,0,1,1019
28690,28690,0,1,1018
28691,28691,0,1,1018
28692,28692,0,1,1020
28693,28693,0,1,1020
28694,28694,0,1,1016
28695,28695,0,1,1019
28696,28696,0,1,1017
28697,28697,0,1,1020
28698,28698,0,1,1017
28699,28699,0,1,1013
28700,28700,0,1,1000
28701,28701,0,1,985
28702,28702,0,1,971
28703,28703,0,1,962
28704,28704,0,1,953
28705,28705,0,1,952
28706,28706,0,1,949
28707,28707,0,1,949
28708,28708,0,1,945
28709,28709,0,1,947
28710,28710,0,1,945
28711,28711,0,1,945
28712,28712,0,1,946
28713,28713,0,1,944
28714,28714,0,1,942
28715,28715,0,1,944
28716,28716,0,1,945
28717,28717,0,1,944
28718,28718,0,1,947
28719,28719,0,1,946
28720,28720,0,1,944
28721,28721,0,1,945
28722,28722,0,1,945
28723,28723,0,1,945
28724,28724,0,1,946
28725,28725,0,1,945
28726,28726,0,1,944
28727,28727,0,1,945
28728,28728,0,1,944
28729,28729,0,1,945
28730,28730,0,1,942
28731,28731,0,1,944
28732,28732,0,1,945
28733,28733,0,1,945
28734,28734,0,1,953
28735,28735,0,1,970
28736,28736,0,1,985
28737,28737,0,1,997
28738,28738,0,1,1004
28739,28739,0,1,1009
28740,28740,0,1,1012
28741,28741,0,1,1015
28742,28742,0,1,1016
28743,28743,0,1,1016
28744,28744,0,1,1015
28745,28745,0,1,1015
28746,28746,0,1,1018
28747,28747,0,1,1016
28748,28748,0,1,1019
28749,28749,0,1,1016
28750,28750,0,1,1019
28751,28751,0,1,1016
28752,28752,0,1,1002
28753,28753,0,1,983
28754,28754,0,1,972
28755,28755,0,1,961
28756,28756,0,1,955
28757,28757,0,1,951
28758,28758,0,1,949
28759,28759,0,1,948
28760,28760,0,1,947
28761,28761,0,1,948
28762,28762,0,1,944
28763,28763,0,1,946
28764,28764,0,1,946
28765,28765,0,1,944
28766,28766,0,1,945
28767,28767,0,1,944
28768,28768,0,1,946
28769,28769,0,1,958
28770,28770,0,1,973
28771,28771,0,1,986
28772,28772,0,1,999
28773,28773,0,1,1005
28774,28774,0,1,1010
28775,28775,0,1,1012
28776,28776,0,1,1015
28777,28777,0,1,1017
28778,28778,0,1,1017
28779,28779,0,1,1017
28780,28780,0,1,1018
28781,28781,0,1,1016
28782,28782,0,1,1017
28783,28783,0,1,1017
28784,28784,0,1,1018
28785,28785,0,1,1018
28786,28786,0,1,1012
28787,28787,0,1,994
28788,28788,0,1,979
28789,28789,0,1,969
28790,28790,0,1,960
28791,28791,0,1,954
28792,28792,0,1,951
28793,28793,0,1,950
28794,28794,0,1,948
28795,28795,0,1,946
28796,28796,0,1,944
28797,28797,0,1,944
28798,28798,0,1,946
28799,28799,0,1,948
28800,28800,0,1,944
28801,28801,0,1,945
28802,28802,0,1,946
28803,28803,0,1,947
28804,28804,0,1,960
28805,28805,0,1,980
28806,28806,0,1,991
28807,28807,0,1,1000
28808,28808,0,1,1006
28809,28809,0,1,1010
28810,28810,0,1,1012
28811,28811,0,1,1017
28812,28812,0,1,1014
28813,28813,0,1,1017
28814,28814,0,1,1015
28815,28815,0,1,1016
28816,28816,0,1,1018
28817,28817,0,1,1016
28818,28818,0,1,1017
28819,28819,0,1,1016
28820,28820,0,1,1016
28821,28821,0,1,1009
28822,28822,0,1,992
28823,28823,0,1,976
28824,28824,0,1,964
28825,28825,0,1,958
28826,28826,0,1,951
28827,28827,0,1,950
28828,28828,0,1,948
28829,28829,0,1,947
28830,28830,0,1,946
28831,28831,0,1,946
28832,28832,0,1,944
28833,28833,0,1,946
28834,28834,0,1,944
28835,28835,0,1,944
28836,28836,0,1,946
28837,28837,0,1,946
28838,28838,0,1,950
28839,28839,0,1,964
28840,28840,0,1,981
28841,28841,0,1,993
28842,28842,0,1,1000
28843,28843,0,1,1008
28844,28844,0,1,1009
28845,28845,0,1,1014
28846,28846,0,1,1015
28847,28847,0,1,1015
28848,28848,0,1,1016
28849,28849,0,1,1018
28850,28850,0,1,1018
28851,28851,0,1,1019
28852,28852,0,1,1018
28853,28853,0,1,1018
28854,28854,0,1,1017
28855,28855,0,1,1019
28856,28856,0,1,1017
28857,28857,0,1,1018
28858,28858,0,1,1018
28859,28859,0,1,1015
28860,28860,0,1,1016
28861,28861,0,1,1018
28862,28862,0,1,1017
28863,28863,0,1,1015
28864,28864,0,1,1017
28865,28865,0,1,1015
28866,28866,0,1,1017
28867,28867,0,1,1017
28868,28868,0,1,1017
28869,28869,0,1,1017
28870,28870,0,1,1019
28871,28871,0,1,1018
28872,28872,0,1,1021
28873,28873,0,1,1011
28874,28874,0,1,995
28875,28875,0,1,981
28876,28876,0,1,967
28877,28877,0,1,958
28878,28878,0,1,954
28879,28879,0,1,952
28880,28880,0,1,950
28881,28881,0,1,947
28882,28882,0,1,947
28883,28883,0,1,944
28884,28884,0,1,943
28885,28885,0,1,946
28886,28886,0,1,944
28887,28887,0,1,944
28888,28888,0,1,944
28889,28889,0,1,944
28890,28890,0,1,944
28891,28891,0,1,943
28892,28892,0,1,945
28893,28893,0,1,945
28894,28894,0,1,946
28895,28895,0,1,947
28896,28896,0,1,944
28897,28897,0,1,946
28898,28898,0,1,945
28899,28899,0,1,942
28900,28900,0,1,944
28901,28901,0,1,943
28902,28902,0,1,942
28903,28903,0,1,943
28904,28904,0,1,944
28905,28905,0,1,943
28906,28906,0,1,943
28907,28907,0,1,945
28908,28908,0,1,957
28909,28909,0,1,974
28910,28910,0,1,990
28911,28911,0,1,999
28912,28912,0,1,1006
28913,28913,0,1,1009
28914,28914,0,1,1014
28915,28915,0,1,1013
28916,28916,0,1,1015
28917,28917,0,1,1017
28918,28918,0,1,1017
28919,28919,0,1,1018
28920,28920,0,1,1017
28921,28921,0,1,1015
28922,28922,0,1,1016
28923,28923,0,1,1017
28924,28924,0,1,1016
28925,28925,0,1,1008
28926,28926,0,1,997
28927,28927,0,1,979
28928,28928,0,1,968
28929,28929,0,1,958
28930,28930,0,1,953
28931,28931,0,1,948
28932,28932,0,1,948
28933,28933,0,1,947
28934,28934,0,1,945
28935,28935,0,1,946
28936,28936,0,1,945
28937,28937,0,1,944
28938,28938,0,1,945
28939,28939,0,1,946
28940,28940,0,1,944
28941,28941,0,1,944
28942,28942,0,1,946
28943,28943,0,1,962
28944,28944,0,1,978
28945,28945,0,1,992
28946,28946,0,1,1000
28947,28947,0,1,1007
28948,28948,0,1,1010
28949,28949,0,1,1012
28950,28950,0,1,1014
28951,28951,0,1,1015
28952,28952,0,1,1013
28953,28953,0,1,1017
28954,28954,0,1,1016
28955,28955,0,1,1017
28956,28956,0,1,1014
28957,28957,0,1,1016
28958,28958,0,1,1015
28959,28959,0,1,1016
28960,28960,0,1,1006
28961,28961,0,1,990
28962,28962,0,1,974
28963,28963,0,1,963
28964,28964,0,1,958
28965,28965,0,1,951
28966,28966,0,1,948
28967,28967,0,1,944
28968,28968,0,1,945
28969,28969,0,1,947
28970,28970,0,1,942
28971,28971,0,1,944
28972,28972,0,1,943
28973,28973,0,1,945
28974,28974,0,1,944
28975,28975,0,1,947
28976,28976,0,1,944
28977,28977,0,1,952
28978,28978,0,1,966
28979,28979,0,1,983
28980,28980,0,1,991
28981,28981,0,1,1001
28982,28982,0,1,1006
28983,28983,0,1,1012
28984,28984,0,1,1012
28985,28985,0,1,1015
28986,28986,0,1,1018
28987,28987,0,1,1016
28988,28988,0,1,1016
28989,28989,0,1,1018
28990,28990,0,1,1015
28991,28991,0,1,1019
28992,28992,0,1,1018
28993,28993,0,1,1016
28994,28994,0,1,1015
28995,28995,0,1,1002
28996,28996,0,1,984
28997,28997,0,1,972
28998,28998,0,1,960
28999,28999,0,1,955
29000,29000,0,1,953
29001,29001,0,1,949
29002,29002,0,1,945
29003,29003,0,1,946
29004,29004,0,1,946
29005,29005,0,1,950
29006,29006,0,1,948
29007,29007,0,1,946
29008,29008,0,1,945
29009,29009,0,1,946
29010,29010,0,1,947
29011,29011,0,1,944
29012,29012,0,1,956
29013,29013,0,1,972
29014,29014,0,1,986
29015,29015,0,1,996
29016,29016,0,1,1005
29017,29017,0,1,1008
29018,29018,0,1,1012
29019,29019,0,1,1013
29020,29020,0,1,1016
29021,29021,0,1,1015
29022,29022,0,1,1013
29023,29023,0,1,1017
29024,29024,0,1,1016
29025,29025,0,1,1014
29026,29026,0,1,1015
29027,29027,0,1,1016
29028,29028,0,1,1017
29029,29029,0,1,1018
29030,29030,0,1,1016
29031,29031,0,1,1017
29032,29032,0,1,1018
29033,29033,0,1,1016
29034,29034,0,1,1018
29035,29035,0,1,1018
29036,29036,0,1,1019
29037,29037,0,1,1017
29038,29038,0,1,1018
29039,29039,0,1,1017
29040,29040,0,1,1015
29041,29041,0,1,1016
29042,29042,0,1,1017
29043,29043,0,1,1016
29044,29044,0,1,1016
29045,29045,0,1,1016
29046,29046,0,1,1015
29047,29047,0,1,1001
29048,29048,0,1,986
29049,29049,0,1,973
29050,29050,0,1,963
29051,29051,0,1,956
29052,29052,0,1,951
29053,29053,0,1,947
29054,29054,0,1,946
29055,29055,0,1,944
29056,29056,0,1,942
29057,29057,0,1,944
29058,29058,0,1,945
29059,29059,0,1,943
29060,29060,0,1,943
29061,29061,0,1,944
29062,29062,0,1,944
29063,29063,0,1,943
29064,29064,0,1,943
29065,29065,0,1,945
29066,29066,0,1,943
29067,29067,0,1,945
29068,29068,0,1,946
29069,29069,0,1,944
29070,29070,0,1,944
29071,29071,0,1,944
29072,29072,0,1,944
29073,29073,0,1,944
29074,29074,0,1,943
29075,29075,0,1,944
29076,29076,0,1,943
29077,29077,0,1,945
29078,29078,0,1,944
29079,29079,0,1,945
29080,29080,0,1,944
29081,29081,0,1,950
29082,29082,0,1,963
29083,29083,0,1,981
29084,29084,0,1,993
29085,29085,0,1,1002
29086,29086,0,1,1007
29087,29087,0,1,1011
29088,29088,0,1,1013
29089,29089,0,1,1013
29090,29090,0,1,1015
29091,29091,0,1,1015
29092,29092,0,1,1014
29093,29093,0,1,1017
29094,29094,0,1,1015
29095,29095,0,1,1016
29096,29096,0,1,1016
29097,29097,0,1,1017
29098,29098,0,1,1016
29099,29099,0,1,1005
29100,29100,0,1,989
29101,29101,0,1,973
29102,29102,0,1,963
29103,29103,0,1,957
29104,29104,0,1,951
29105,29105,0,1,950
29106,29106,0,1,948
29107,29107,0,1,946
29108,29108,0,1,943
29109,29109,0,1,945
29110,29110,0,1,943
29111,29111,0,1,943
29112,29112,0,1,943
29113,29113,0,1,942
29114,29114,0,1,942
29115,29115,0,1,945
29116,29116,0,1,952
29117,29117,0,1,969
29118,29118,0,1,984
29119,29119,0,1,996
29120,29120,0,1,1004
29121,29121,0,1,1008
29122,29122,0,1,1012
29123,29123,0,1,1013
29124,29124,0,1,1014
29125,29125,0,1,1017
29126,29126,0,1,1015
29127,29127,0,1,1017
29128,29128,0,1,1016
29129,29129,0,1,1017
29130,29130,0,1,1017
29131,29131,0,1,1016
29132,29132,0,1,1016
29133,29133,0,1,1014
29134,29134,0,1,999
29135,29135,0,1,984
29136,29136,0,1,970
29137,29137,0,1,964
29138,29138,0,1,958
29139,29139,0,1,952
29140,29140,0,1,949
29141,29141,0,1,947
29142,29142,0,1,945
29143,29143,0,1,944
29144,29144,0,1,942
29145,29145,0,1,945
29146,29146,0,1,944
29147,29147,0,1,947
29148,29148,0,1,946
29149,29149,0,1,944
29150,29150,0,1,943
29151,29151,0,1,956
29152,29152,0,1,973
29153,29153,0,1,988
29154,29154,0,1,998
29155,29155,0,1,1003
29156,29156,0,1,1009
29157,29157,0,1,1010
29158,29158,0,1,1013
29159,29159,0,1,1013
29160,29160,0,1,1014
29161,29161,0,1,1016
29162,29162,0,1,1017
29163,29163,0,1,1017
29164,29164,0,1,1019
29165,29165,0,1,1017
29166,29166,0,1,1018
29167,29167,0,1,1017
29168,29168,0,1,1011
29169,29169,0,1,995
29170,29170,0,1,979
29171,29171,0,1,965
29172,29172,0,1,958
29173,29173,0,1,952
29174,29174,0,1,948
29175,29175,0,1,948
29176,29176,0,1,946
29177,29177,0,1,945
29178,29178,0,1,944
29179,29179,0,1,942
29180,29180,0,1,944
29181,29181,0,1,943
29182,29182,0,1,944
29183,29183,0,1,942
29184,29184,0,1,944
29185,29185,0,1,946
29186,29186,0,1,961
29187,29187,0,1,981
29188,29188,0,1,990
29189,29189,0,1,1000
29190,29190,0,1,1004
29191,29191,0,1,1007
29192,29192,0,1,1012
29193,29193,0,1,1013
29194,29194,0,1,1015
29195,29195,0,1,1015
29196,29196,0,1,1014
29197,29197,0,1,1015
29198,29198,0,1,1016
29199,29199,0,1,1015
29200,29200,0,1,1014
29201,29201,0,1,1018
29202,29202,0,1,1017
29203,29203,0,1,1017
29204,29204,0,1,1017
29205,29205,0,1,1015
29206,29206,0,1,1017
29207,29207,0,1,1016
29208,29208,0,1,1016
29209,29209,0,1,1017
29210,29210,0,1,1019
29211,29211,0,1,1017
29212,29212,0,1,1017
29213,29213,0,1,1020
29214,29214,0,1,1017
29215,29215,0,1,1015
29216,29216,0,1,1018
29217,29217,0,1,1016
29218,29218,0,1,1016
29219,29219,0,1,1018
29220,29220,0,1,1011
29221,29221,0,1,997
29222,29222,0,1,980
29223,29223,0,1,968
29224,29224,0,1,958
29225,29225,0,1,953
29226,29226,0,1,950
29227,29227,0,1,948
29228,29228,0,1,947
29229,29229,0,1,945
29230,29230,0,1,944
29231,29231,0,1,944
29232,29232,0,1,942
29233,29233,0,1,944
29234,29234,0,1,942
29235,29235,0,1,944
29236,29236,0,1,945
29237,29237,0,1,945
29238,29238,0,1,943
29239,29239,0,1,946
29240,29240,0,1,945
29241,29241,0,1,943
29242,29242,0,1,944
29243,29243,0,1,945
29244,29244,0,1,942
29245,29245,0,1,943
29246,29246,0,1,944
29247,29247,0,1,942
29248,29248,0,1,943
29249,29249,0,1,941
29250,29250,0,1,944
29251,29251,0,1,945
29252,29252,0,1,945
29253,29253,0,1,944
29254,29254,0,1,945
29255,29255,0,1,954
29256,29256,0,1,973
29257,29257,0,1,986
29258,29258,0,1,997
29259,29259,0,1,1002
29260,29260,0,1,1007
29261,29261,0,1,1014
29262,29262,0,1,1014
29263,29263,0,1,1015
29264,29264,0,1,1014
29265,29265,0,1,1016
29266,29266,0,1,1017
29267,29267,0,1,1016
29268,29268,0,1,1015
29269,29269,0,1,1021
29270,29270,0,1,1017
29271,29271,0,1,1017
29272,29272,0,1,1014
29273,29273,0,1,999
29274,29274,0,1,981
29275,29275,0,1,969
29276,29276,0,1,957
29277,29277,0,1,953
29278,29278,0,1,949
29279,29279,0,1,947
29280,29280,0,1,944
29281,29281,0,1,945
29282,29282,0,1,945
29283,29283,0,1,943
29284,29284,0,1,944
29285,29285,0,1,943
29286,29286,0,1,942
29287,29287,0,1,944
29288,29288,0,1,944
29289,29289,0,1,946
29290,29290,0,1,957
29291,29291,0,1,973
29292,29292,0,1,989
29293,29293,0,1,999
29294,29294,0,1,1003
29295,29295,0,1,1009
29296,29296,0,1,1013
29297,29297,0,1,1015
29298,29298,0,1,1014
29299,29299,0,1,1015
29300,29300,0,1,1016
29301,29301,0,1,1018
29302,29302,0,1,1016
29303,29303,0,1,1018
29304,29304,0,1,1017
29305,29305,0,1,1015
29306,29306,0,1,1016
29307,29307,0,1,1007
29308,29308,0,1,990
29309,29309,0,1,973
29310,29310,0,1,961
29311,29311,0,1,955
29312,29312,0,1,950
29313,29313,0,1,949
29314,29314,0,1,945
29315,29315,0,1,945
29316,29316,0,1,945
29317,29317,0,1,943
29318,29318,0,1,943
29319,29319,0,1,941
29320,29320,0,1,945
29321,29321,0,1,942
29322,29322,0,1,944
29323,29323,0,1,943
29324,29324,0,1,949
29325,29325,0,1,961
29326,29326,0,1,979
29327,29327,0,1,993
29328,29328,0,1,1002
29329,29329,0,1,1004
29330,29330,0,1,1010
29331,29331,0,1,1011
29332,29332,0,1,1012
29333,29333,0,1,1014
29334,29334,0,1,1016
29335,29335,0,1,1015
29336,29336,0,1,1016
29337,29337,0,1,1015
29338,29338,0,1,1017
29339,29339,0,1,1017
29340,29340,0,1,1019
29341,29341,0,1,1016
29342,29342,0,1,1008
29343,29343,0,1,990
29344,29344,0,1,974
29345,29345,0,1,962
29346,29346,0,1,957
29347,29347,0,1,952
29348,29348,0,1,948
29349,29349,0,1,947
29350,29350,0,1,945
29351,29351,0,1,943
29352,29352,0,1,943
29353,29353,0,1,942
29354,29354,0,1,943
29355,29355,0,1,942
29356,29356,0,1,943
29357,29357,0,1,943
29358,29358,0,1,944
29359,29359,0,1,951
29360,29360,0,1,967
29361,29361,0,1,982
29362,29362,0,1,997
29363,29363,0,1,1002
29364,29364,0,1,1008
29365,29365,0,1,1008
29366,29366,0,1,1011
29367,29367,0,1,1011
29368,29368,0,1,1014
29369,29369,0,1,1015
29370,29370,0,1,1016
29371,29371,0,1,1017
29372,29372,0,1,1018
29373,29373,0,1,1015
29374,29374,0,1,1015
29375,29375,0,1,1018
29376,29376,0,1,1015
29377,29377,0,1,1018
29378,29378,0,1,1017
29379,29379,0,1,1014
29380,29380,0,1,1017
29381,29381,0,1,1015
29382,29382,0,1,1016
29383,29383,0,1,1016
29384,29384,0,1,1016
29385,29385,0,1,1015
29386,29386,0,1,1015
29387,29387,0,1,1016
29388,29388,0,1,1016
29389,29389,0,1,1016
29390,29390,0,1,1017
29391,29391,0,1,1019
29392,29392,0,1,1016
29393,29393,0,1,1017
29394,29394,0,1,1006
29395,29395,0,1,991
29396,29396,0,1,974
29397,29397,0,1,965
29398,29398,0,1,957
29399,29399,0,1,951
29400,29400,0,1,948
29401,29401,0,1,949
29402,29402,0,1,944
29403,29403,0,1,943
29404,29404,0,1,943
29405,29405,0,1,941
29406,29406,0,1,943
29407,29407,0,1,944
29408,29408,0,1,942
29409,29409,0,1,943
29410,29410,0,1,943
29411,29411,0,1,943
29412,29412,0,1,943
29413,29413,0,1,944
29414,29414,0,1,944
29415,29415,0,1,944
29416,29416,0,1,944
29417,29417,0,1,943
29418,29418,0,1,944
29419,29419,0,1,943
29420,29420,0,1,942
29421,29421,0,1,944
29422,29422,0,1,943
29423,29423,0,1,941
29424,29424,0,1,941
29425,29425,0,1,943
29426,29426,0,1,942
29427,29427,0,1,943
29428,29428,0,1,943
29429,29429,0,1,961
29430,29430,0,1,977
29431,29431,0,1,990
29432,29432,0,1,999
29433,29433,0,1,1005
29434,29434,0,1,1008
29435,29435,0,1,1010
29436,29436,0,1,1015
29437,29437,0,1,1015
29438,29438,0,1,1015
29439,29439,0,1,1013
29440,29440,0,1,1017
29441,29441,0,1,1016
29442,29442,0,1,1017
29443,29443,0,1,1015
29444,29444,0,1,1017
29445,29445,0,1,1017
29446,29446,0,1,1008
29447,29447,0,1,990
29448,29448,0,1,974
29449,29449,0,1,963
29450,29450,0,1,955
29451,29451,0,1,951
29452,29452,0,1,948
29453,29453,0,1,945
29454,29454,0,1,946
29455,29455,0,1,946
29456,29456,0,1,943
29457,29457,0,1,942
29458,29458,0,1,942
29459,29459,0,1,944
29460,29460,0,1,945
29461,29461,0,1,942
29462,29462,0,1,943
29463,29463,0,1,946
29464,29464,0,1,964
29465,29465,0,1,981
29466,29466,0,1,993
29467,29467,0,1,999
29468,29468,0,1,1008
29469,29469,0,1,1009
29470,29470,0,1,1013
29471,29471,0,1,1013
29472,29472,0,1,1017
29473,29473,0,1,1013
29474,29474,0,1,1016
29475,29475,0,1,1015
29476,29476,0,1,1016
29477,29477,0,1,1014
29478,29478,0,1,1015
29479,29479,0,1,1015
29480,29480,0,1,1015
29481,29481,0,1,1003
29482,29482,0,1,984
29483,29483,0,1,971
29484,29484,0,1,961
29485,29485,0,1,954
29486,29486,0,1,950
29487,29487,0,1,946
29488,29488,0,1,946
29489,29489,0,1,945
29490,29490,0,1,942
29491,29491,0,1,944
29492,29492,0,1,943
29493,29493,0,1,945
29494,29494,0,1,944
29495,29495,0,1,944
29496,29496,0,1,944
29497,29497,0,1,942
29498,29498,0,1,952
29499,29499,0,1,967
29500,29500,0,1,982
29501,29501,0,1,993
29502,29502,0,1,1002
29503,29503,0,1,1007
29504,29504,0,1,1011
29505,29505,0,1,1011
29506,29506,0,1,1011
29507,29507,0,1,1014
29508,29508,0,1,1014
29509,29509,0,1,1016
29510,29510,0,1,1016
29511,29511,0,1,1016
29512,29512,0,1,1015
29513,29513,0,1,1016
29514,29514,0,1,1016
29515,29515,0,1,1011
29516,29516,0,1,996
29517,29517,0,1,982
29518,29518,0,1,967
29519,29519,0,1,959
29520,29520,0,1,952
29521,29521,0,1,948
29522,29522,0,1,947
29523,29523,0,1,944
29524,29524,0,1,945
29525,29525,0,1,945
29526,29526,0,1,944
29527,29527,0,1,943
29528,29528,0,1,943
29529,29529,0,1,941
29530,29530,0,1,942
29531,29531,0,1,942
29532,29532,0,1,944
29533,29533,0,1,957
29534,29534,0,1,972
29535,29535,0,1,989
29536,29536,0,1,995
29537,29537,0,1,1003
29538,29538,0,1,1005
29539,29539,0,1,1009
29540,29540,0,1,1011
29541,29541,0,1,1012
29542,29542,0,1,1014
29543,29543,0,1,1014
29544,29544,0,1,1014
29545,29545,0,1,1015
29546,29546,0,1,1015
29547,29547,0,1,1016
29548,29548,0,1,1013
29549,29549,0,1,1017
29550,29550,0,1,1014
29551,29551,0,1,1016
29552,29552,0,1,1015
29553,29553,0,1,1017
29554,29554,0,1,1017
29555,29555,0,1,1016
29556,29556,0,1,1014
29557,29557,0,1,1016
29558,29558,0,1,1013
29559,29559,0,1,1013
29560,29560,0,1,1015
29561,29561,0,1,1014
29562,29562,0,1,1015
29563,29563,0,1,1016
29564,29564,0,1,1016
29565,29565,0,1,1016
29566,29566,0,1,1013
29567,29567,0,1,1013
29568,29568,0,1,1000
29569,29569,0,1,986
29570,29570,0,1,969
29571,29571,0,1,959
29572,29572,0,1,952
29573,29573,0,1,949
29574,29574,0,1,946
29575,29575,0,1,943
29576,29576,0,1,943
29577,29577,0,1,943
29578,29578,0,1,944
29579,29579,0,1,941
29580,29580,0,1,942
29581,29581,0,1,942
29582,29582,0,1,943
29583,29583,0,1,943
29584,29584,0,1,943
29585,29585,0,1,942
29586,29586,0,1,942
29587,29587,0,1,943
29588,29588,0,1,941
29589,29589,0,1,941
29590,29590,0,1,943
29591,29591,0,1,943
29592,29592,0,1,943
29593,29593,0,1,943
29594,29594,0,1,942
29595,29595,0,1,943
29596,29596,0,1,944
29597,29597,0,1,941
29598,29598,0,1,942
29599,29599,0,1,941
29600,29600,0,1,942
29601,29601,0,1,943
29602,29602,0,1,950
29603,29603,0,1,966
29604,29604,0,1,979
29605,29605,0,1,993
29606,29606,0,1,1002
29607,29607,0,1,1006
29608,29608,0,1,1010
29609,29609,0,1,1012
29610,29610,0,1,1011
29611,29611,0,1,1014
29612,29612,0,1,1014
29613,29613,0,1,1014
29614,29614,0,1,1015
29615,29615,0,1,1015
29616,29616,0,1,1016
29617,29617,0,1,1015
29618,29618,0,1,1015
29619,29619,0,1,1012
29620,29620,0,1,1000
29621,29621,0,1,982
29622,29622,0,1,969
29623,29623,0,1,959
29624,29624,0,1,955
29625,29625,0,1,948
29626,29626,0,1,945
29627,29627,0,1,944
29628,29628,0,1,945
29629,29629,0,1,944
29630,29630,0,1,945
29631,29631,0,1,945
29632,29632,0,1,942
29633,29633,0,1,942
29634,29634,0,1,943
29635,29635,0,1,942
